NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0030554	GO:0030554		307	-0.19720423	-1.0098503	0.43028486	0.66798204	1.0	558	tags=27%, list=25%, signal=31%	
GO:0009150	GO:0009150		42	-0.27081993	-1.0065343	0.47197106	0.67154455	1.0	518	tags=36%, list=23%, signal=46%	
GO:0034654	GO:0034654		70	-0.24030076	-1.0059278	0.4525043	0.66810787	1.0	457	tags=26%, list=21%, signal=31%	
GO:0032787	GO:0032787		56	-0.24945864	-0.9969829	0.44688645	0.6861849	1.0	315	tags=21%, list=14%, signal=24%	
GO:0009066	GO:0009066		19	-0.32820633	-0.9963926	0.4684015	0.68272674	1.0	263	tags=21%, list=12%, signal=24%	
GO:0000166	GO:0000166		327	-0.19326031	-0.9942454	0.49853802	0.6832436	1.0	640	tags=31%, list=29%, signal=37%	
GO:0016835	GO:0016835		25	-0.30250865	-0.9932191	0.44465292	0.6810137	1.0	491	tags=36%, list=22%, signal=46%	
GO:0015318	GO:0015318		26	-0.29895547	-0.9921077	0.4472169	0.6789043	1.0	268	tags=27%, list=12%, signal=30%	
GO:0046914	GO:0046914		87	-0.22963536	-0.9898505	0.47058824	0.6797223	1.0	701	tags=41%, list=32%, signal=58%	
GO:0006520	GO:0006520		109	-0.21995114	-0.985487	0.4983108	0.6858434	1.0	263	tags=16%, list=12%, signal=17%	
GO:0019637	GO:0019637		61	-0.24368566	-0.97377175	0.49097472	0.71081173	1.0	56	tags=8%, list=3%, signal=8%	
GO:0051539	GO:0051539		27	-0.292667	-0.97334033	0.47297296	0.70699865	1.0	370	tags=33%, list=17%, signal=40%	
GO:0097159	GO:0097159		273	-0.19156659	-0.969044	0.54503816	0.7131169	1.0	577	tags=31%, list=26%, signal=36%	
GO:1901363	GO:1901363		273	-0.19156659	-0.96559036	0.5426357	0.71698487	1.0	577	tags=31%, list=26%, signal=36%	
GO:0032559	GO:0032559		273	-0.18791986	-0.95281905	0.5949178	0.7443308	1.0	533	tags=25%, list=24%, signal=29%	
GO:1901565	GO:1901565		24	-0.2938318	-0.9525843	0.518797	0.73996395	1.0	363	tags=25%, list=16%, signal=30%	
GO:0008237	GO:0008237		18	-0.3129615	-0.9452022	0.54043394	0.75333166	1.0	179	tags=17%, list=8%, signal=18%	
GO:0032555	GO:0032555		273	-0.18791986	-0.94373816	0.6351931	0.7520724	1.0	533	tags=25%, list=24%, signal=29%	
GO:0044237	GO:0044237		288	-0.18405467	-0.94329643	0.61875	0.74831194	1.0	268	tags=14%, list=12%, signal=13%	
GO:0005524	GO:0005524		272	-0.1848733	-0.941871	0.60559005	0.7471187	1.0	533	tags=25%, list=24%, signal=29%	
GO:0016788	GO:0016788		59	-0.23178042	-0.93467414	0.58069885	0.75995183	1.0	707	tags=47%, list=32%, signal=68%	
GO:0019752	GO:0019752		138	-0.1978898	-0.9237688	0.6403941	0.78138256	1.0	285	tags=17%, list=13%, signal=18%	
GO:0008270	GO:0008270		48	-0.23374742	-0.92043257	0.5824176	0.7847205	1.0	694	tags=44%, list=31%, signal=62%	
GO:0140096	GO:0140096		76	-0.22058171	-0.9157032	0.6335617	0.79089874	1.0	257	tags=16%, list=12%, signal=17%	
GO:0016853	GO:0016853		54	-0.2330782	-0.91449964	0.61728394	0.78887576	1.0	276	tags=17%, list=12%, signal=19%	
GO:0022613	GO:0022613		25	-0.27421835	-0.9112718	0.59016395	0.791293	1.0	739	tags=44%, list=33%, signal=65%	
GO:0022402	GO:0022402		18	-0.2994165	-0.9038251	0.58800775	0.8045013	1.0	850	tags=67%, list=38%, signal=107%	
GO:0051301	GO:0051301		31	-0.25837767	-0.9031389	0.5985663	0.80128896	1.0	647	tags=45%, list=29%, signal=63%	
GO:0004518	GO:0004518		38	-0.24715276	-0.90090257	0.6300885	0.8010731	1.0	701	tags=47%, list=32%, signal=68%	
GO:0008094	GO:0008094		21	-0.28177306	-0.89572304	0.58916086	0.80809337	1.0	497	tags=29%, list=22%, signal=36%	
GO:0044085	GO:0044085		51	-0.22800516	-0.89568126	0.6449912	0.80339175	1.0	608	tags=33%, list=27%, signal=45%	
GO:0042254	GO:0042254		25	-0.2742183	-0.8884895	0.6247723	0.8153177	1.0	739	tags=44%, list=33%, signal=65%	
GO:0006260	GO:0006260		36	-0.24617472	-0.88191706	0.65913373	0.8249003	1.0	804	tags=58%, list=36%, signal=90%	
GO:0016830	GO:0016830		23	-0.2712893	-0.87884754	0.6535714	0.826915	1.0	744	tags=52%, list=33%, signal=78%	
GO:0140098	GO:0140098		58	-0.21814506	-0.87644273	0.68904597	0.82696056	1.0	797	tags=53%, list=36%, signal=81%	
GO:0016829	GO:0016829		70	-0.2075412	-0.86355555	0.704028	0.8501393	1.0	504	tags=24%, list=23%, signal=30%	
GO:0007154	GO:0007154		23	-0.26998937	-0.8630317	0.66159695	0.84632605	1.0	151	tags=13%, list=7%, signal=14%	
GO:0043436	GO:0043436		123	-0.18919384	-0.8621851	0.74915826	0.84324574	1.0	449	tags=24%, list=20%, signal=28%	
GO:0004519	GO:0004519		24	-0.2617366	-0.861961	0.6605505	0.8388308	1.0	701	tags=50%, list=32%, signal=72%	
GO:0006631	GO:0006631		20	-0.2791199	-0.8581466	0.6685083	0.8418795	1.0	315	tags=20%, list=14%, signal=23%	
GO:0007049	GO:0007049		33	-0.24679881	-0.8523851	0.6918919	0.8486637	1.0	647	tags=45%, list=29%, signal=63%	
GO:0051540	GO:0051540		38	-0.2319623	-0.8496777	0.69755244	0.84921867	1.0	370	tags=29%, list=17%, signal=34%	
GO:0051536	GO:0051536		38	-0.2319623	-0.8483482	0.73357666	0.8468729	1.0	370	tags=29%, list=17%, signal=34%	
GO:0006364	GO:0006364		21	-0.26455942	-0.8480608	0.6618705	0.84272873	1.0	608	tags=38%, list=27%, signal=52%	
GO:0015031	GO:0015031		16	-0.28623363	-0.8421751	0.68846154	0.84917647	1.0	668	tags=38%, list=30%, signal=53%	
GO:0050660	GO:0050660		24	-0.25788328	-0.83811957	0.7093863	0.85260075	1.0	328	tags=25%, list=15%, signal=29%	
GO:0045184	GO:0045184		16	-0.28623363	-0.83101517	0.69080234	0.86159444	1.0	668	tags=38%, list=30%, signal=53%	
GO:0051234	GO:0051234		206	-0.17044444	-0.82538784	0.88797367	0.86720836	1.0	442	tags=21%, list=20%, signal=24%	
GO:1901607	GO:1901607		42	-0.21088256	-0.79974914	0.8172043	0.9066047	1.0	331	tags=17%, list=15%, signal=19%	
GO:0034641	GO:0034641		101	-0.1809958	-0.79260707	0.87366545	0.912998	1.0	603	tags=32%, list=27%, signal=42%	
GO:1901135	GO:1901135		74	-0.18776502	-0.78612393	0.8534483	0.9182351	1.0	520	tags=26%, list=23%, signal=32%	
GO:0016072	GO:0016072		17	-0.25713852	-0.7788625	0.7556391	0.92396563	1.0	694	tags=47%, list=31%, signal=68%	
GO:0006807	GO:0006807		254	-0.15403858	-0.772377	0.96884733	0.9282909	1.0	579	tags=27%, list=26%, signal=33%	
GO:0140101	GO:0140101		44	-0.20597202	-0.76721853	0.85820895	0.9303842	1.0	797	tags=57%, list=36%, signal=87%	
GO:0008652	GO:0008652		74	-0.18254836	-0.7655208	0.8784722	0.9279444	1.0	382	tags=18%, list=17%, signal=21%	
GO:0017111	GO:0017111		103	-0.17228009	-0.76440156	0.9111842	0.92459756	1.0	501	tags=23%, list=23%, signal=29%	
GO:0043603	GO:0043603		37	-0.21082327	-0.7536714	0.8477876	0.93334675	1.0	363	tags=19%, list=16%, signal=22%	
GO:0006629	GO:0006629		44	-0.20179385	-0.75005144	0.84991276	0.9330748	1.0	46	tags=7%, list=2%, signal=7%	
GO:0016879	GO:0016879		38	-0.2001514	-0.72783864	0.90575916	0.953588	1.0	533	tags=32%, list=24%, signal=41%	
GO:0006633	GO:0006633		17	-0.24033912	-0.7242089	0.84132844	0.95239514	1.0	315	tags=18%, list=14%, signal=20%	
GO:0140657	GO:0140657		118	-0.15999328	-0.7228742	0.96039605	0.94884336	1.0	501	tags=21%, list=23%, signal=26%	
GO:0097367	GO:0097367		15	-0.2441844	-0.70095384	0.88135594	0.9647198	1.0	397	tags=27%, list=18%, signal=32%	
GO:0046483	GO:0046483		109	-0.15476069	-0.68650144	0.9798658	0.97160304	1.0	603	tags=28%, list=27%, signal=37%	
GO:0016741	GO:0016741		49	-0.17446758	-0.66616845	0.9664311	0.9810851	1.0	581	tags=31%, list=26%, signal=41%	
GO:0009991	GO:0009991		15	-0.22631676	-0.64495295	0.8953069	0.98895186	1.0	585	tags=33%, list=26%, signal=45%	
GO:0042180	GO:0042180		15	-0.22646391	-0.64491796	0.94485295	0.9840424	1.0	489	tags=27%, list=22%, signal=34%	
GO:0015399	GO:0015399		34	-0.17918706	-0.6429155	0.95135134	0.9803047	1.0	442	tags=21%, list=20%, signal=25%	
GO:0016779	GO:0016779		36	-0.17505345	-0.6379764	0.96863467	0.9781766	1.0	804	tags=50%, list=36%, signal=77%	
GO:0018130	GO:0018130		79	-0.13620691	-0.57482684	1.0	0.997299	1.0	603	tags=25%, list=27%, signal=34%	
GO:0019350	GO:0019350		17	-0.19114114	-0.56187016	0.9635701	0.9955275	1.0	463	tags=24%, list=21%, signal=29%	
GO:0046374	GO:0046374		17	-0.19114114	-0.5546557	0.97236615	0.99216276	1.0	463	tags=24%, list=21%, signal=29%	
GO:0042546	GO:0042546		21	-0.1703734	-0.5306725	0.9797048	0.9916628	1.0	595	tags=29%, list=27%, signal=39%	
