NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0008483	GO:0008483		16	-0.6145792	-1.8073592	0.006932409	0.014599028	0.325	380	tags=50%, list=17%, signal=60%	
GO:0016903	GO:0016903		18	-0.598585	-1.7812667	0.012635379	0.018356126	0.395	404	tags=50%, list=18%, signal=61%	
GO:0006096	GO:0006096		19	-0.58587676	-1.7758281	0.008880994	0.018616801	0.412	230	tags=42%, list=10%, signal=47%	
GO:0098655	GO:0098655		37	-0.4922997	-1.766622	0.005059022	0.019932121	0.448	714	tags=62%, list=32%, signal=90%	
GO:1901607	GO:1901607		42	-0.4800501	-1.7632984	0.0016806723	0.02034489	0.466	407	tags=36%, list=18%, signal=43%	
GO:0006090	GO:0006090		21	-0.56497866	-1.7503756	0.007155635	0.0228582	0.516	230	tags=38%, list=10%, signal=42%	
GO:0016769	GO:0016769		16	-0.6145792	-1.7397448	0.008928572	0.024957934	0.552	380	tags=50%, list=17%, signal=60%	
GO:0098662	GO:0098662		30	-0.49907103	-1.7342585	0.005291005	0.02558875	0.566	714	tags=63%, list=32%, signal=92%	
GO:0009066	GO:0009066		19	-0.5684421	-1.714243	0.011070111	0.030428754	0.634	340	tags=37%, list=15%, signal=43%	
GO:0005488	GO:0005488		95	-0.39656243	-1.7113949	0.0016750419	0.03048965	0.643	700	tags=47%, list=32%, signal=66%	
GO:0016614	GO:0016614		37	-0.46887526	-1.7064855	0.008389262	0.03107802	0.661	348	tags=32%, list=16%, signal=38%	
GO:0043650	GO:0043650		18	-0.5726433	-1.7022775	0.0054644807	0.031773817	0.677	575	tags=61%, list=26%, signal=82%	
GO:0009064	GO:0009064		39	-0.45946208	-1.6604236	0.009025271	0.045855653	0.818	309	tags=36%, list=14%, signal=41%	
GO:0005622	GO:0005622		22	-0.5208321	-1.6522694	0.015151516	0.04820936	0.842	728	tags=68%, list=33%, signal=100%	
GO:0015297	GO:0015297		23	-0.5248532	-1.6497132	0.023636363	0.048019715	0.849	773	tags=57%, list=35%, signal=86%	
GO:0016301	GO:0016301		89	-0.3848631	-1.6469687	0.006688963	0.047965325	0.856	200	tags=21%, list=9%, signal=23%	
GO:1902494	GO:1902494		36	-0.4584537	-1.6243124	0.010638298	0.056052484	0.9	788	tags=61%, list=35%, signal=93%	
GO:0006260	GO:0006260		36	-0.4436729	-1.6003335	0.020066889	0.06635273	0.94	807	tags=61%, list=36%, signal=94%	
GO:0044238	GO:0044238		439	-0.30578625	-1.5950855	0.0	0.068094514	0.948	368	tags=24%, list=17%, signal=23%	
GO:0017076	GO:0017076		37	-0.43833333	-1.5905693	0.018518519	0.06906072	0.955	407	tags=38%, list=18%, signal=46%	
GO:0006520	GO:0006520		105	-0.3571115	-1.5801147	0.009868421	0.07302687	0.966	380	tags=30%, list=17%, signal=35%	
GO:0110165	GO:0110165		24	-0.4931492	-1.5697985	0.023255814	0.07766476	0.972	728	tags=67%, list=33%, signal=98%	
GO:0016772	GO:0016772		147	-0.3383879	-1.5687991	0.0045523522	0.07665513	0.972	776	tags=48%, list=35%, signal=68%	
GO:0022890	GO:0022890		22	-0.49569234	-1.563699	0.03202847	0.0787428	0.976	379	tags=55%, list=17%, signal=65%	
GO:0043436	GO:0043436		123	-0.34363392	-1.5421512	0.0063492064	0.090825945	0.993	424	tags=32%, list=19%, signal=37%	
GO:0140535	GO:0140535		17	-0.5186646	-1.5312167	0.0411449	0.09700043	0.994	788	tags=65%, list=35%, signal=99%	
GO:0016616	GO:0016616		31	-0.43927503	-1.5235633	0.019264448	0.10099703	0.996	348	tags=32%, list=16%, signal=38%	
GO:0070279	GO:0070279		25	-0.468957	-1.5201088	0.04278075	0.101925336	0.996	317	tags=32%, list=14%, signal=37%	
GO:0006525	GO:0006525		20	-0.49744692	-1.5195998	0.03374778	0.10049718	0.996	309	tags=50%, list=14%, signal=58%	
GO:0019752	GO:0019752		138	-0.3368234	-1.5195261	0.003220612	0.09878238	0.996	348	tags=27%, list=16%, signal=30%	
GO:0030170	GO:0030170		25	-0.468957	-1.5092946	0.036900368	0.10503315	0.997	317	tags=32%, list=14%, signal=37%	
GO:0015075	GO:0015075		37	-0.41855818	-1.5029247	0.044169612	0.10810539	0.998	714	tags=57%, list=32%, signal=82%	
GO:0008324	GO:0008324		39	-0.40441975	-1.4686064	0.035897437	0.1342296	0.999	714	tags=59%, list=32%, signal=85%	
GO:0019843	GO:0019843		43	-0.38702855	-1.4518187	0.04152249	0.1485617	1.0	484	tags=44%, list=22%, signal=55%	
GO:0016310	GO:0016310		85	-0.34080055	-1.4424082	0.016103059	0.15519603	1.0	691	tags=42%, list=31%, signal=59%	
GO:0098660	GO:0098660		35	-0.3968097	-1.4271907	0.055459272	0.16845462	1.0	307	tags=31%, list=14%, signal=36%	
GO:0009084	GO:0009084		21	-0.46937805	-1.4244709	0.06593407	0.16865247	1.0	368	tags=48%, list=17%, signal=57%	
GO:0022402	GO:0022402		18	-0.47271785	-1.4128357	0.09074074	0.17984068	1.0	841	tags=67%, list=38%, signal=106%	
GO:0006796	GO:0006796		108	-0.32370254	-1.4070058	0.03089431	0.18399891	1.0	376	tags=23%, list=17%, signal=27%	
GO:0008652	GO:0008652		74	-0.34275988	-1.4031577	0.04411765	0.18585551	1.0	368	tags=28%, list=17%, signal=33%	
GO:0043167	GO:0043167		111	-0.3147655	-1.3977063	0.03752039	0.18970808	1.0	317	tags=24%, list=14%, signal=27%	
GO:0032991	GO:0032991		121	-0.31184083	-1.3901678	0.027823241	0.19603105	1.0	425	tags=33%, list=19%, signal=39%	
GO:0015318	GO:0015318		26	-0.419994	-1.3799607	0.064347826	0.20560363	1.0	356	tags=46%, list=16%, signal=54%	
GO:0004527	GO:0004527		18	-0.4588953	-1.3754418	0.12454873	0.20832366	1.0	807	tags=67%, list=36%, signal=104%	
GO:0006811	GO:0006811		55	-0.35235107	-1.3744688	0.06537102	0.20674804	1.0	714	tags=49%, list=32%, signal=71%	
GO:0006082	GO:0006082		29	-0.40621287	-1.3713374	0.08318891	0.20783767	1.0	225	tags=24%, list=10%, signal=27%	
GO:0043168	GO:0043168		108	-0.30801117	-1.361975	0.04194631	0.21760604	1.0	317	tags=24%, list=14%, signal=27%	
GO:0016780	GO:0016780		15	-0.47259313	-1.3600067	0.11208406	0.21776208	1.0	984	tags=80%, list=44%, signal=143%	
GO:0032787	GO:0032787		56	-0.34729967	-1.3577054	0.08528428	0.21830514	1.0	230	tags=20%, list=10%, signal=21%	
GO:0044281	GO:0044281		147	-0.29477072	-1.3570033	0.042682927	0.2162783	1.0	230	tags=16%, list=10%, signal=16%	
GO:1901681	GO:1901681		16	-0.47122702	-1.3532773	0.12099644	0.21828024	1.0	658	tags=44%, list=30%, signal=62%	
GO:0006812	GO:0006812		48	-0.35037917	-1.3515621	0.07809847	0.2177208	1.0	714	tags=52%, list=32%, signal=75%	
GO:0051539	GO:0051539		27	-0.40192768	-1.3508482	0.10207613	0.21588744	1.0	336	tags=37%, list=15%, signal=43%	
GO:0030554	GO:0030554		307	-0.26716235	-1.3467997	0.007342144	0.2184299	1.0	691	tags=38%, list=31%, signal=48%	
GO:0098796	GO:0098796		23	-0.42042667	-1.3453919	0.0979021	0.21764891	1.0	377	tags=43%, list=17%, signal=52%	
GO:0016020	GO:0016020		23	-0.42042667	-1.3430543	0.12	0.218014	1.0	377	tags=43%, list=17%, signal=52%	
GO:0022803	GO:0022803		15	-0.46128848	-1.3198535	0.1452514	0.24728	1.0	307	tags=47%, list=14%, signal=54%	
GO:0051301	GO:0051301		31	-0.38771778	-1.3122717	0.11610487	0.25509146	1.0	841	tags=65%, list=38%, signal=102%	
GO:0006793	GO:0006793		121	-0.29101253	-1.3121319	0.044025157	0.25237438	1.0	376	tags=21%, list=17%, signal=24%	
GO:0033554	GO:0033554		31	-0.3778271	-1.2985348	0.115716755	0.2694526	1.0	815	tags=61%, list=37%, signal=95%	
GO:0015267	GO:0015267		15	-0.46128848	-1.2955073	0.14414415	0.27109507	1.0	307	tags=47%, list=14%, signal=54%	
GO:0006974	GO:0006974		42	-0.34136757	-1.2894408	0.12216405	0.27679408	1.0	815	tags=55%, list=37%, signal=85%	
GO:0034220	GO:0034220		46	-0.33464876	-1.2858024	0.1169687	0.27911848	1.0	714	tags=52%, list=32%, signal=75%	
GO:0006281	GO:0006281		42	-0.34136763	-1.2717315	0.12692967	0.29879546	1.0	815	tags=55%, list=37%, signal=85%	
GO:0005575	GO:0005575		112	-0.29029816	-1.2662596	0.10227273	0.30439568	1.0	425	tags=32%, list=19%, signal=38%	
GO:0043169	GO:0043169		294	-0.2460766	-1.2573111	0.045584045	0.31679192	1.0	754	tags=40%, list=34%, signal=52%	
GO:0004518	GO:0004518		38	-0.35170707	-1.2552865	0.13691507	0.31642476	1.0	807	tags=55%, list=36%, signal=85%	
GO:0071702	GO:0071702		61	-0.31143376	-1.2515433	0.13368055	0.3198644	1.0	201	tags=23%, list=9%, signal=25%	
GO:0022804	GO:0022804		81	-0.29431435	-1.2447668	0.12622951	0.3276357	1.0	307	tags=23%, list=14%, signal=26%	
GO:0016740	GO:0016740		334	-0.24130054	-1.2225882	0.059854016	0.36444634	1.0	590	tags=29%, list=27%, signal=34%	
GO:0035639	GO:0035639		300	-0.24274506	-1.2205775	0.08613139	0.36426154	1.0	695	tags=37%, list=31%, signal=47%	
GO:0032559	GO:0032559		273	-0.24418607	-1.2126465	0.07963247	0.37551326	1.0	691	tags=37%, list=31%, signal=47%	
GO:0016829	GO:0016829		70	-0.29889885	-1.2123686	0.1614035	0.3722324	1.0	424	tags=27%, list=19%, signal=32%	
GO:0046394	GO:0046394		91	-0.28489235	-1.2109944	0.14448053	0.37116617	1.0	407	tags=26%, list=18%, signal=31%	
GO:0032555	GO:0032555		273	-0.24418607	-1.2067932	0.07963247	0.37571523	1.0	691	tags=37%, list=31%, signal=47%	
GO:0009991	GO:0009991		15	-0.4241686	-1.2042612	0.24119718	0.37685847	1.0	815	tags=60%, list=37%, signal=94%	
GO:0016667	GO:0016667		18	-0.3960818	-1.2023932	0.20733945	0.3767818	1.0	614	tags=50%, list=28%, signal=69%	
GO:0005524	GO:0005524		272	-0.2415221	-1.1974423	0.095744684	0.3828195	1.0	691	tags=37%, list=31%, signal=47%	
GO:0051540	GO:0051540		38	-0.32984552	-1.1930938	0.20811288	0.38766244	1.0	368	tags=34%, list=17%, signal=40%	
GO:0036094	GO:0036094		338	-0.2333781	-1.1905559	0.08908046	0.38916457	1.0	610	tags=30%, list=27%, signal=36%	
GO:0016053	GO:0016053		106	-0.26960972	-1.1857754	0.15007657	0.39482498	1.0	419	tags=24%, list=19%, signal=28%	
GO:0008094	GO:0008094		21	-0.37593058	-1.1826073	0.24377224	0.39758354	1.0	801	tags=57%, list=36%, signal=89%	
GO:0051536	GO:0051536		38	-0.32984552	-1.1670574	0.23601398	0.42494115	1.0	368	tags=34%, list=17%, signal=40%	
GO:0046872	GO:0046872		292	-0.22982453	-1.1476761	0.15407854	0.46154448	1.0	754	tags=39%, list=34%, signal=51%	
GO:0000166	GO:0000166		327	-0.22411397	-1.1437287	0.13983051	0.46565494	1.0	610	tags=30%, list=27%, signal=36%	
GO:0007049	GO:0007049		33	-0.3285984	-1.1339998	0.28928572	0.48300442	1.0	841	tags=58%, list=38%, signal=91%	
GO:1901265	GO:1901265		330	-0.2239198	-1.1302354	0.16714698	0.48674843	1.0	610	tags=30%, list=27%, signal=36%	
GO:0016741	GO:0016741		49	-0.28985852	-1.128732	0.24486302	0.48583102	1.0	403	tags=29%, list=18%, signal=34%	
GO:0051716	GO:0051716		21	-0.36176527	-1.1272207	0.2788296	0.48497006	1.0	845	tags=62%, list=38%, signal=99%	
GO:0003723	GO:0003723		100	-0.2590223	-1.124783	0.24050634	0.48615637	1.0	585	tags=35%, list=26%, signal=45%	
GO:0043603	GO:0043603		36	-0.31417888	-1.1241707	0.285956	0.48358122	1.0	26	tags=8%, list=1%, signal=8%	
GO:0000160	GO:0000160		32	-0.3194707	-1.1164577	0.3252174	0.4959147	1.0	581	tags=38%, list=26%, signal=50%	
GO:0007165	GO:0007165		33	-0.31698653	-1.113806	0.3127148	0.49750605	1.0	845	tags=55%, list=38%, signal=87%	
GO:1901565	GO:1901565		23	-0.34260556	-1.110966	0.32342657	0.49957934	1.0	13	tags=9%, list=1%, signal=9%	
GO:0050660	GO:0050660		24	-0.3416568	-1.1086376	0.29840142	0.5008667	1.0	247	tags=25%, list=11%, signal=28%	
GO:0035556	GO:0035556		33	-0.31698647	-1.1006305	0.29876977	0.5142542	1.0	845	tags=55%, list=38%, signal=87%	
GO:0032259	GO:0032259		30	-0.32882038	-1.099367	0.33215547	0.5130866	1.0	270	tags=20%, list=12%, signal=22%	
GO:0043604	GO:0043604		21	-0.34894416	-1.0767921	0.3602812	0.5619763	1.0	629	tags=38%, list=28%, signal=53%	
GO:0016830	GO:0016830		23	-0.338226	-1.0725476	0.36135957	0.56791025	1.0	467	tags=30%, list=21%, signal=38%	
GO:0016835	GO:0016835		25	-0.32237497	-1.0669043	0.34974533	0.57703054	1.0	533	tags=40%, list=24%, signal=52%	
GO:0016788	GO:0016788		59	-0.26375043	-1.0549438	0.33975482	0.60088825	1.0	807	tags=47%, list=36%, signal=73%	
GO:0042254	GO:0042254		25	-0.32388106	-1.0475457	0.38245615	0.61512846	1.0	778	tags=44%, list=35%, signal=67%	
GO:0007154	GO:0007154		23	-0.332354	-1.0282849	0.42193308	0.65895396	1.0	845	tags=61%, list=38%, signal=97%	
GO:0004519	GO:0004519		24	-0.3147512	-1.0244763	0.43838027	0.6644632	1.0	807	tags=54%, list=36%, signal=84%	
GO:0016853	GO:0016853		54	-0.2588953	-1.0078478	0.42956522	0.7022356	1.0	495	tags=28%, list=22%, signal=35%	
GO:0006164	GO:0006164		42	-0.26932487	-0.99921554	0.456446	0.720251	1.0	680	tags=50%, list=31%, signal=71%	
GO:0022613	GO:0022613		24	-0.30840376	-0.9964773	0.4540728	0.7219756	1.0	778	tags=42%, list=35%, signal=63%	
GO:0016051	GO:0016051		15	-0.34533423	-0.98975176	0.486631	0.73484284	1.0	230	tags=27%, list=10%, signal=30%	
GO:0000096	GO:0000096		16	-0.34149647	-0.98893595	0.49384886	0.731533	1.0	27	tags=13%, list=1%, signal=13%	
GO:0016072	GO:0016072		17	-0.33190995	-0.97386074	0.49825174	0.7660182	1.0	778	tags=47%, list=35%, signal=72%	
GO:0051604	GO:0051604		22	-0.30590984	-0.9692148	0.5035587	0.7731639	1.0	564	tags=41%, list=25%, signal=54%	
GO:0050789	GO:0050789		24	-0.29956442	-0.96380323	0.5191257	0.7815487	1.0	876	tags=54%, list=39%, signal=88%	
GO:0006807	GO:0006807		249	-0.19257133	-0.9574582	0.58746356	0.7926375	1.0	376	tags=20%, list=17%, signal=21%	
GO:0016779	GO:0016779		36	-0.26459542	-0.9513072	0.54320985	0.80330193	1.0	768	tags=50%, list=35%, signal=75%	
GO:0006355	GO:0006355		97	-0.21849489	-0.9498168	0.5777414	0.801924	1.0	416	tags=22%, list=19%, signal=25%	
GO:0019637	GO:0019637		61	-0.24051051	-0.949269	0.5263158	0.79789007	1.0	228	tags=13%, list=10%, signal=14%	
GO:2001141	GO:2001141		98	-0.21831726	-0.947679	0.56333333	0.79646134	1.0	416	tags=21%, list=19%, signal=25%	
GO:0006163	GO:0006163		45	-0.24981537	-0.9474176	0.5516014	0.7916746	1.0	680	tags=47%, list=31%, signal=66%	
GO:0006364	GO:0006364		21	-0.2958358	-0.9445568	0.5185841	0.79387295	1.0	778	tags=43%, list=35%, signal=65%	
GO:0051287	GO:0051287		23	-0.29196078	-0.935114	0.54578096	0.8131168	1.0	309	tags=26%, list=14%, signal=30%	
GO:0050896	GO:0050896		55	-0.23134007	-0.90358835	0.6355786	0.8889222	1.0	788	tags=49%, list=35%, signal=74%	
GO:0010468	GO:0010468		103	-0.20277153	-0.90068674	0.65489566	0.8905342	1.0	416	tags=20%, list=19%, signal=24%	
GO:0043039	GO:0043039		20	-0.2874144	-0.89402705	0.6238361	0.90146065	1.0	889	tags=55%, list=40%, signal=91%	
GO:0032561	GO:0032561		31	-0.25835633	-0.8895038	0.6118068	0.90636736	1.0	874	tags=55%, list=39%, signal=89%	
GO:0006418	GO:0006418		20	-0.2874144	-0.88685375	0.6288288	0.9074455	1.0	889	tags=55%, list=40%, signal=91%	
GO:0016874	GO:0016874		84	-0.20963897	-0.8852102	0.67517006	0.90558505	1.0	717	tags=40%, list=32%, signal=58%	
GO:0008757	GO:0008757		27	-0.26222414	-0.8795111	0.6239168	0.91348034	1.0	344	tags=22%, list=15%, signal=26%	
GO:0003700	GO:0003700		52	-0.2239175	-0.87552583	0.6585366	0.91774845	1.0	395	tags=23%, list=18%, signal=27%	
GO:0140657	GO:0140657		118	-0.19435228	-0.87540996	0.74299836	0.9122288	1.0	639	tags=31%, list=29%, signal=42%	
GO:0005525	GO:0005525		31	-0.25835633	-0.8740075	0.6527051	0.90995944	1.0	874	tags=55%, list=39%, signal=89%	
GO:0004386	GO:0004386		17	-0.29870436	-0.86829585	0.6534296	0.9181006	1.0	792	tags=53%, list=36%, signal=82%	
GO:0006351	GO:0006351		31	-0.25477803	-0.8680179	0.67697597	0.912915	1.0	375	tags=23%, list=17%, signal=27%	
GO:0016887	GO:0016887		88	-0.2006602	-0.86642116	0.72786885	0.91107583	1.0	639	tags=33%, list=29%, signal=44%	
GO:0140110	GO:0140110		54	-0.21906163	-0.8602391	0.7155323	0.9191498	1.0	395	tags=22%, list=18%, signal=26%	
GO:0016818	GO:0016818		96	-0.19447468	-0.8327865	0.7929883	0.9738501	1.0	639	tags=31%, list=29%, signal=42%	
GO:0008168	GO:0008168		38	-0.23231225	-0.82723963	0.75340134	0.97910684	1.0	344	tags=18%, list=15%, signal=21%	
GO:0009260	GO:0009260		42	-0.22350174	-0.8225341	0.75783974	0.98301387	1.0	307	tags=24%, list=14%, signal=27%	
GO:0016836	GO:0016836		19	-0.26979333	-0.81618464	0.73741007	0.98953134	1.0	424	tags=32%, list=19%, signal=39%	
GO:0097367	GO:0097367		15	-0.28633764	-0.81613314	0.73170733	0.9836787	1.0	208	tags=13%, list=9%, signal=15%	
GO:0009259	GO:0009259		44	-0.2161405	-0.8087008	0.76869565	0.992237	1.0	307	tags=23%, list=14%, signal=26%	
GO:0140299	GO:0140299		20	-0.2579252	-0.7984268	0.77330893	1.0	1.0	476	tags=30%, list=21%, signal=38%	
GO:0006629	GO:0006629		44	-0.21176927	-0.79576236	0.8122867	1.0	1.0	190	tags=9%, list=9%, signal=10%	
GO:0016462	GO:0016462		95	-0.18327397	-0.7924016	0.8575949	1.0	1.0	639	tags=31%, list=29%, signal=41%	
GO:0009152	GO:0009152		40	-0.21174508	-0.78619766	0.7948276	1.0	1.0	514	tags=33%, list=23%, signal=42%	
GO:0008270	GO:0008270		48	-0.20914027	-0.7851316	0.8301887	1.0	1.0	531	tags=31%, list=24%, signal=40%	
GO:0044283	GO:0044283		47	-0.20761497	-0.78452396	0.83154124	0.999753	1.0	1001	tags=55%, list=45%, signal=99%	
GO:0032774	GO:0032774		35	-0.22189093	-0.7833889	0.81989706	0.9958528	1.0	375	tags=20%, list=17%, signal=24%	
GO:0016746	GO:0016746		60	-0.19748098	-0.7831245	0.86544853	0.9905992	1.0	489	tags=23%, list=22%, signal=29%	
GO:0017111	GO:0017111		103	-0.17792106	-0.78152704	0.90549827	0.9876517	1.0	639	tags=31%, list=29%, signal=42%	
GO:0004672	GO:0004672		20	-0.25055972	-0.77707314	0.7674825	0.9890465	1.0	767	tags=50%, list=35%, signal=76%	
GO:0044272	GO:0044272		29	-0.22782779	-0.77199167	0.81964284	0.99147457	1.0	27	tags=7%, list=1%, signal=7%	
GO:0004812	GO:0004812		21	-0.24745646	-0.7679987	0.8025135	0.9921064	1.0	889	tags=52%, list=40%, signal=86%	
GO:1901363	GO:1901363		272	-0.1532589	-0.7601877	0.98104954	0.99805033	1.0	821	tags=41%, list=37%, signal=57%	
GO:0097159	GO:0097159		272	-0.1532589	-0.75662637	0.96934307	0.99730724	1.0	821	tags=41%, list=37%, signal=57%	
GO:0009150	GO:0009150		42	-0.20213234	-0.7554642	0.85263157	0.9933959	1.0	514	tags=31%, list=23%, signal=40%	
GO:0000287	GO:0000287		52	-0.19587491	-0.7547837	0.8576389	0.9887995	1.0	770	tags=38%, list=35%, signal=57%	
GO:0016875	GO:0016875		21	-0.24745646	-0.7533468	0.8244406	0.9855179	1.0	889	tags=52%, list=40%, signal=86%	
GO:0046914	GO:0046914		87	-0.17685917	-0.7496509	0.9117148	0.98515624	1.0	535	tags=26%, list=24%, signal=33%	
GO:0044085	GO:0044085		50	-0.19307567	-0.7452305	0.8739353	0.9855116	1.0	886	tags=44%, list=40%, signal=72%	
GO:1901135	GO:1901135		74	-0.1809935	-0.74136364	0.9021559	0.9851453	1.0	64	tags=5%, list=3%, signal=5%	
GO:0015291	GO:0015291		36	-0.20555808	-0.73778445	0.8556338	0.9845	1.0	157	tags=11%, list=7%, signal=12%	
GO:0006865	GO:0006865		15	-0.2578445	-0.7257914	0.8235294	0.9923581	1.0	132	tags=13%, list=6%, signal=14%	
GO:0046943	GO:0046943		15	-0.25447905	-0.72240376	0.850365	0.9909383	1.0	132	tags=13%, list=6%, signal=14%	
GO:0016775	GO:0016775		16	-0.24328166	-0.69680995	0.87073606	1.0	1.0	578	tags=38%, list=26%, signal=50%	
GO:0043190	GO:0043190		15	-0.2396809	-0.69237787	0.857404	1.0	1.0	557	tags=40%, list=25%, signal=53%	
GO:0005886	GO:0005886		15	-0.2396809	-0.6857902	0.8677249	1.0	1.0	557	tags=40%, list=25%, signal=53%	
GO:1902495	GO:1902495		15	-0.2396809	-0.68223524	0.88742965	1.0	1.0	557	tags=40%, list=25%, signal=53%	
GO:0140098	GO:0140098		58	-0.17455599	-0.6797216	0.94949496	1.0	1.0	795	tags=40%, list=36%, signal=60%	
GO:0098533	GO:0098533		15	-0.2396809	-0.67913604	0.8876812	0.99985474	1.0	557	tags=40%, list=25%, signal=53%	
GO:0098797	GO:0098797		15	-0.2396809	-0.6776898	0.8770642	0.9958925	1.0	557	tags=40%, list=25%, signal=53%	
GO:0016747	GO:0016747		46	-0.17828445	-0.6751321	0.93771046	0.992698	1.0	489	tags=24%, list=22%, signal=30%	
GO:1990351	GO:1990351		15	-0.2396809	-0.66546464	0.8828829	0.9944219	1.0	557	tags=40%, list=25%, signal=53%	
GO:0009069	GO:0009069		18	-0.22260207	-0.656306	0.9144487	0.99523336	1.0	485	tags=33%, list=22%, signal=42%	
GO:0065007	GO:0065007		50	-0.16798386	-0.6449216	0.97686833	0.99679804	1.0	800	tags=42%, list=36%, signal=64%	
GO:0046942	GO:0046942		20	-0.19484119	-0.5975388	0.9641577	1.0	1.0	132	tags=10%, list=6%, signal=11%	
GO:0065008	GO:0065008		36	-0.1510403	-0.5389137	0.9931857	1.0	1.0	795	tags=39%, list=36%, signal=60%	
GO:0140101	GO:0140101		44	-0.13922305	-0.5180322	0.9965096	1.0	1.0	795	tags=39%, list=36%, signal=59%	
GO:0008173	GO:0008173		15	-0.16782574	-0.48512536	0.9877622	1.0	1.0	748	tags=33%, list=34%, signal=50%	
GO:0008360	GO:0008360		27	-0.13534123	-0.4493446	0.9982639	1.0	1.0	633	tags=26%, list=28%, signal=36%	
GO:0022604	GO:0022604		27	-0.13534123	-0.44832167	0.99813783	1.0	1.0	633	tags=26%, list=28%, signal=36%	
GO:0006024	GO:0006024		21	-0.1402384	-0.44242048	1.0	1.0	1.0	633	tags=29%, list=28%, signal=40%	
