NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0019318	GO:0019318		17	-0.33901882	-0.7949152	0.7126437	0.9678132	1.0	817	tags=59%, list=37%, signal=92%	
GO:0007154	GO:0007154		23	-0.32063794	-0.7917111	0.715625	0.96775013	1.0	25	tags=4%, list=1%, signal=4%	
GO:0043039	GO:0043039		20	-0.32769078	-0.78692746	0.71648693	0.9703978	1.0	573	tags=30%, list=26%, signal=40%	
GO:0006418	GO:0006418		20	-0.32769078	-0.7798252	0.71865886	0.9766093	1.0	573	tags=30%, list=26%, signal=40%	
GO:0098662	GO:0098662		30	-0.3019915	-0.7797404	0.7601199	0.97132254	1.0	132	tags=10%, list=6%, signal=10%	
GO:0016773	GO:0016773		49	-0.27408668	-0.7753734	0.804	0.9729627	1.0	299	tags=16%, list=13%, signal=18%	
GO:0016310	GO:0016310		85	-0.2518308	-0.77292806	0.8393285	0.9716972	1.0	690	tags=38%, list=31%, signal=53%	
GO:0016301	GO:0016301		89	-0.25076786	-0.7588293	0.85542166	0.9883514	1.0	690	tags=37%, list=31%, signal=52%	
GO:0015075	GO:0015075		37	-0.28085816	-0.75841844	0.7852349	0.98350245	1.0	163	tags=11%, list=7%, signal=11%	
GO:0090407	GO:0090407		45	-0.27122855	-0.7565554	0.8102981	0.98105985	1.0	408	tags=24%, list=18%, signal=29%	
GO:0051540	GO:0051540		38	-0.2775865	-0.75477594	0.802521	0.97844	1.0	268	tags=13%, list=12%, signal=15%	
GO:0051536	GO:0051536		38	-0.2775865	-0.7545862	0.7927677	0.97346044	1.0	268	tags=13%, list=12%, signal=15%	
GO:0016747	GO:0016747		46	-0.26555625	-0.746043	0.84447473	0.9807121	1.0	316	tags=17%, list=14%, signal=20%	
GO:0050661	GO:0050661		18	-0.31503013	-0.7428975	0.7953846	0.97984666	1.0	575	tags=28%, list=26%, signal=37%	
GO:0006006	GO:0006006		15	-0.3212505	-0.7333832	0.7725041	0.988033	1.0	561	tags=33%, list=25%, signal=44%	
GO:0006812	GO:0006812		48	-0.26165885	-0.7314011	0.8446866	0.9854696	1.0	501	tags=25%, list=23%, signal=32%	
GO:0044238	GO:0044238		441	-0.20991181	-0.7308623	0.9866803	0.98099595	1.0	603	tags=27%, list=27%, signal=30%	
GO:0006753	GO:0006753		44	-0.2643626	-0.72559017	0.8527778	0.9824917	1.0	552	tags=30%, list=25%, signal=39%	
GO:0044283	GO:0044283		47	-0.25377497	-0.71881044	0.8515625	0.9860392	1.0	729	tags=47%, list=33%, signal=68%	
GO:0005996	GO:0005996		22	-0.2887627	-0.7139744	0.8390093	0.9868504	1.0	817	tags=55%, list=37%, signal=85%	
GO:0016746	GO:0016746		60	-0.23260057	-0.6763173	0.9031847	1.0	1.0	384	tags=18%, list=17%, signal=22%	
GO:0140110	GO:0140110		54	-0.23396938	-0.67628336	0.92578125	1.0	1.0	452	tags=24%, list=20%, signal=29%	
GO:0016798	GO:0016798		15	-0.29364204	-0.66837156	0.863124	1.0	1.0	483	tags=33%, list=22%, signal=42%	
GO:0098660	GO:0098660		35	-0.24511279	-0.6636514	0.91784704	1.0	1.0	132	tags=9%, list=6%, signal=9%	
GO:0016875	GO:0016875		21	-0.2718373	-0.65667146	0.904321	1.0	1.0	573	tags=29%, list=26%, signal=38%	
GO:0008270	GO:0008270		48	-0.23407955	-0.6566018	0.938255	1.0	1.0	596	tags=29%, list=27%, signal=39%	
GO:0004812	GO:0004812		21	-0.2718373	-0.65433365	0.8912387	1.0	1.0	573	tags=29%, list=26%, signal=38%	
GO:0016772	GO:0016772		147	-0.19800733	-0.6397782	0.9841808	1.0	1.0	620	tags=28%, list=28%, signal=36%	
GO:0006355	GO:0006355		97	-0.20123054	-0.6238304	0.9750594	1.0	1.0	457	tags=19%, list=21%, signal=22%	
GO:0051604	GO:0051604		22	-0.24657848	-0.6062227	0.9123867	1.0	1.0	598	tags=32%, list=27%, signal=43%	
GO:0006066	GO:0006066		23	-0.2392628	-0.60415244	0.9398496	1.0	1.0	362	tags=17%, list=16%, signal=21%	
GO:2001141	GO:2001141		98	-0.19431497	-0.5973737	0.9894737	1.0	1.0	457	tags=18%, list=21%, signal=22%	
GO:0005622	GO:0005622		22	-0.23438348	-0.57778454	0.94494045	1.0	1.0	858	tags=36%, list=39%, signal=59%	
GO:0065007	GO:0065007		50	-0.20419617	-0.5776158	0.98616874	1.0	1.0	249	tags=8%, list=11%, signal=9%	
GO:1901293	GO:1901293		32	-0.21315175	-0.5595511	0.9710366	1.0	1.0	643	tags=31%, list=29%, signal=43%	
GO:0110165	GO:0110165		24	-0.22028336	-0.5529166	0.9645495	1.0	1.0	858	tags=38%, list=39%, signal=60%	
GO:0006220	GO:0006220		16	-0.23235044	-0.5331869	0.9686469	1.0	1.0	552	tags=25%, list=25%, signal=33%	
GO:0006629	GO:0006629		44	-0.19218197	-0.53053343	0.9895288	1.0	1.0	626	tags=32%, list=28%, signal=43%	
GO:1901137	GO:1901137		55	-0.17809065	-0.523656	0.9946879	1.0	1.0	643	tags=31%, list=29%, signal=42%	
GO:0005515	GO:0005515		16	-0.21439445	-0.49494725	0.9821718	1.0	1.0	578	tags=31%, list=26%, signal=42%	
GO:0072528	GO:0072528		21	-0.19853729	-0.47930852	0.98267716	1.0	1.0	552	tags=29%, list=25%, signal=38%	
GO:0006525	GO:0006525		20	-0.18696652	-0.46230248	0.9924357	1.0	1.0	563	tags=20%, list=25%, signal=27%	
GO:0009273	GO:0009273		38	-0.16341715	-0.44532618	0.9971671	1.0	1.0	702	tags=34%, list=32%, signal=49%	
GO:0072527	GO:0072527		24	-0.17780346	-0.4426119	0.9953704	1.0	1.0	552	tags=25%, list=25%, signal=33%	
GO:0044038	GO:0044038		38	-0.16341715	-0.43851864	1.0	1.0	1.0	702	tags=34%, list=32%, signal=49%	
GO:0006783	GO:0006783		15	-0.18931934	-0.43215856	0.9904762	1.0	1.0	507	tags=20%, list=23%, signal=26%	
GO:0006778	GO:0006778		17	-0.17816699	-0.41407987	0.995356	0.99838567	1.0	562	tags=24%, list=25%, signal=31%	
