NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0008360	GO:0008360		27	-0.5083775	-1.7024951	0.0057306592	0.023249716	0.51	621	tags=52%, list=28%, signal=71%	
GO:0022402	GO:0022402		18	-0.5890843	-1.6981024	0.0075	0.0235738	0.52	550	tags=44%, list=25%, signal=59%	
GO:0006023	GO:0006023		21	-0.5447217	-1.6958888	0.00591716	0.023594812	0.524	621	tags=57%, list=28%, signal=79%	
GO:0034470	GO:0034470		51	-0.43766543	-1.6958437	0.0038314175	0.023158392	0.525	727	tags=51%, list=33%, signal=74%	
GO:0006024	GO:0006024		21	-0.5447217	-1.6901922	0.016348774	0.023835292	0.54	621	tags=57%, list=28%, signal=79%	
GO:0042254	GO:0042254		25	-0.52457505	-1.6898308	0.012345679	0.02337692	0.54	723	tags=56%, list=33%, signal=82%	
GO:0051301	GO:0051301		31	-0.49184257	-1.6833119	0.0060790274	0.023969252	0.547	820	tags=61%, list=37%, signal=96%	
GO:0009451	GO:0009451		40	-0.4611705	-1.6604273	0.007905139	0.028038545	0.614	727	tags=55%, list=33%, signal=80%	
GO:0009252	GO:0009252		21	-0.5447217	-1.6528908	0.005291005	0.029221486	0.636	621	tags=57%, list=28%, signal=79%	
GO:0019538	GO:0019538		169	-0.35110527	-1.6456695	0.0	0.03029088	0.656	554	tags=51%, list=25%, signal=63%	
GO:0016070	GO:0016070		98	-0.37833637	-1.6447212	0.0	0.030110091	0.662	392	tags=31%, list=18%, signal=36%	
GO:0008610	GO:0008610		35	-0.45933175	-1.6441848	0.009646302	0.029731309	0.663	922	tags=71%, list=41%, signal=120%	
GO:0009165	GO:0009165		42	-0.4467999	-1.6415324	0.0068728523	0.029681357	0.669	691	tags=43%, list=31%, signal=61%	
GO:0016874	GO:0016874		84	-0.37644428	-1.6100547	0.0	0.037109036	0.753	571	tags=38%, list=26%, signal=49%	
GO:0006396	GO:0006396		42	-0.43432072	-1.6030494	0.010909091	0.038897876	0.776	845	tags=57%, list=38%, signal=90%	
GO:0046942	GO:0046942		20	-0.5224368	-1.5842506	0.0371517	0.04463045	0.823	330	tags=40%, list=15%, signal=47%	
GO:0008173	GO:0008173		15	-0.56097686	-1.575917	0.036082473	0.046677217	0.84	727	tags=67%, list=33%, signal=98%	
GO:0072528	GO:0072528		21	-0.5066054	-1.5637151	0.027439024	0.050575268	0.864	358	tags=48%, list=16%, signal=56%	
GO:0006139	GO:0006139		155	-0.33448255	-1.5580467	0.0	0.052131437	0.877	414	tags=28%, list=19%, signal=32%	
GO:0006633	GO:0006633		17	-0.53552634	-1.5462706	0.038567495	0.055518962	0.898	922	tags=82%, list=41%, signal=140%	
GO:0006364	GO:0006364		21	-0.50101334	-1.5430975	0.025787966	0.055894874	0.905	723	tags=57%, list=33%, signal=84%	
GO:0006865	GO:0006865		15	-0.54751015	-1.5252428	0.057142857	0.06286516	0.932	330	tags=40%, list=15%, signal=47%	
GO:0004386	GO:0004386		17	-0.52459323	-1.5134242	0.047029704	0.06703153	0.944	182	tags=18%, list=8%, signal=19%	
GO:0022803	GO:0022803		15	-0.517208	-1.4815404	0.0546875	0.08171053	0.968	853	tags=60%, list=38%, signal=97%	
GO:0055086	GO:0055086		39	-0.40477538	-1.4749418	0.022364218	0.083738126	0.972	596	tags=44%, list=27%, signal=59%	
GO:0015267	GO:0015267		15	-0.517208	-1.4408758	0.073979594	0.102755435	0.989	853	tags=60%, list=38%, signal=97%	
GO:0044255	GO:0044255		36	-0.39448434	-1.4382648	0.04416404	0.10309281	0.989	645	tags=47%, list=29%, signal=65%	
GO:0008033	GO:0008033		32	-0.40608904	-1.4269738	0.04347826	0.10881017	0.995	845	tags=59%, list=38%, signal=94%	
GO:0008654	GO:0008654		16	-0.49017024	-1.424373	0.072	0.109277755	0.997	493	tags=44%, list=22%, signal=56%	
GO:0009117	GO:0009117		52	-0.3668111	-1.4177555	0.053639848	0.11224247	0.998	701	tags=40%, list=32%, signal=58%	
GO:0072527	GO:0072527		24	-0.45512787	-1.4173487	0.071428575	0.11102709	0.998	358	tags=42%, list=16%, signal=49%	
GO:0003676	GO:0003676		305	-0.27617246	-1.4032757	0.0	0.11928247	0.998	535	tags=31%, list=24%, signal=36%	
GO:1901576	GO:1901576		422	-0.26299065	-1.3973455	0.0	0.121665865	0.998	541	tags=37%, list=24%, signal=40%	
GO:0006644	GO:0006644		16	-0.49017024	-1.3906852	0.08051948	0.12474898	0.999	493	tags=44%, list=22%, signal=56%	
GO:0016072	GO:0016072		17	-0.46402526	-1.3800442	0.098265894	0.13085482	0.999	723	tags=53%, list=33%, signal=78%	
GO:0065007	GO:0065007		50	-0.35666054	-1.3546667	0.07553957	0.14896712	1.0	649	tags=48%, list=29%, signal=66%	
GO:0018130	GO:0018130		79	-0.31927916	-1.3474057	0.02293578	0.15328203	1.0	358	tags=27%, list=16%, signal=31%	
GO:0009058	GO:0009058		444	-0.25410593	-1.337885	0.0	0.16009238	1.0	541	tags=36%, list=24%, signal=39%	
GO:0034641	GO:0034641		101	-0.29362646	-1.2915515	0.06417112	0.2040276	1.0	443	tags=30%, list=20%, signal=35%	
GO:0008757	GO:0008757		27	-0.38494658	-1.2658299	0.12923077	0.22961387	1.0	727	tags=63%, list=33%, signal=92%	
GO:0009259	GO:0009259		44	-0.34034067	-1.2620461	0.13818182	0.23175551	1.0	852	tags=55%, list=38%, signal=87%	
GO:0006400	GO:0006400		25	-0.38685635	-1.2492434	0.14076246	0.24444798	1.0	727	tags=48%, list=33%, signal=71%	
GO:1901362	GO:1901362		93	-0.29255447	-1.2476004	0.09417041	0.2435339	1.0	358	tags=26%, list=16%, signal=29%	
GO:0016879	GO:0016879		38	-0.33976752	-1.2378501	0.14539006	0.25237924	1.0	828	tags=61%, list=37%, signal=95%	
GO:0046483	GO:0046483		109	-0.27557215	-1.2365681	0.05612245	0.25118852	1.0	358	tags=25%, list=16%, signal=28%	
GO:0009260	GO:0009260		42	-0.34290043	-1.234181	0.11196911	0.25123873	1.0	852	tags=55%, list=38%, signal=87%	
GO:0043412	GO:0043412		48	-0.31606108	-1.228629	0.1402214	0.25503734	1.0	727	tags=46%, list=33%, signal=67%	
GO:0003924	GO:0003924		16	-0.42240927	-1.2146957	0.2054054	0.26985994	1.0	198	tags=19%, list=9%, signal=20%	
GO:0055085	GO:0055085		160	-0.2469841	-1.1599231	0.08125	0.34724766	1.0	416	tags=28%, list=19%, signal=32%	
GO:0072521	GO:0072521		31	-0.33033726	-1.1483662	0.24691358	0.36338922	1.0	850	tags=52%, list=38%, signal=82%	
GO:1901135	GO:1901135		74	-0.28284815	-1.1455619	0.17829457	0.36464387	1.0	356	tags=23%, list=16%, signal=26%	
GO:1901360	GO:1901360		123	-0.25930837	-1.1416507	0.16	0.3685201	1.0	358	tags=24%, list=16%, signal=27%	
GO:0016020	GO:0016020		23	-0.35708737	-1.1400936	0.2536023	0.3674098	1.0	741	tags=52%, list=33%, signal=77%	
GO:0044283	GO:0044283		47	-0.30143127	-1.1390992	0.22336769	0.36560676	1.0	46	tags=11%, list=2%, signal=11%	
GO:0072522	GO:0072522		27	-0.339721	-1.1358969	0.24770643	0.3676672	1.0	779	tags=48%, list=35%, signal=73%	
GO:0098796	GO:0098796		23	-0.35708737	-1.131509	0.2803468	0.37157875	1.0	741	tags=52%, list=33%, signal=77%	
GO:0009152	GO:0009152		40	-0.3050632	-1.1171166	0.251634	0.39281616	1.0	828	tags=52%, list=37%, signal=82%	
GO:0008094	GO:0008094		21	-0.3530809	-1.1111566	0.29705882	0.39936933	1.0	456	tags=19%, list=21%, signal=24%	
GO:0006725	GO:0006725		103	-0.25238273	-1.1087322	0.21890548	0.39987054	1.0	404	tags=25%, list=18%, signal=29%	
GO:0090407	GO:0090407		45	-0.2968001	-1.1061935	0.29241878	0.40054166	1.0	493	tags=38%, list=22%, signal=48%	
GO:0006164	GO:0006164		42	-0.30102608	-1.0995841	0.28467155	0.408437	1.0	828	tags=50%, list=37%, signal=78%	
GO:0034654	GO:0034654		70	-0.26958272	-1.0955812	0.2532189	0.41193107	1.0	204	tags=17%, list=9%, signal=18%	
GO:0032561	GO:0032561		31	-0.31940767	-1.0911726	0.31117824	0.4163151	1.0	390	tags=26%, list=18%, signal=31%	
GO:0009150	GO:0009150		42	-0.29311115	-1.0769684	0.32107022	0.43932894	1.0	850	tags=52%, list=38%, signal=83%	
GO:0005525	GO:0005525		31	-0.31940767	-1.0740529	0.33440515	0.440998	1.0	390	tags=26%, list=18%, signal=31%	
GO:0019438	GO:0019438		73	-0.26073623	-1.068301	0.25714287	0.4482257	1.0	389	tags=25%, list=18%, signal=29%	
GO:0043190	GO:0043190		15	-0.36893705	-1.0675294	0.33606556	0.44552842	1.0	222	tags=20%, list=10%, signal=22%	
GO:0006163	GO:0006163		45	-0.28490216	-1.0606377	0.34494773	0.45515364	1.0	850	tags=49%, list=38%, signal=78%	
GO:0044271	GO:0044271		88	-0.24722148	-1.0594336	0.31355932	0.45342973	1.0	358	tags=23%, list=16%, signal=26%	
