NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0016903	GO:0016903		18	-0.5541052	-1.5749738	0.014900662	0.06694413	0.97	582	tags=61%, list=26%, signal=82%	
GO:0043648	GO:0043648		22	-0.53142256	-1.5722476	0.012944984	0.06706027	0.972	326	tags=36%, list=15%, signal=42%	
GO:0017076	GO:0017076		37	-0.45587224	-1.55276	0.016320474	0.07662917	0.987	457	tags=32%, list=21%, signal=40%	
GO:0016614	GO:0016614		37	-0.45472178	-1.5351847	0.015527951	0.086487174	0.992	457	tags=32%, list=21%, signal=40%	
GO:0009067	GO:0009067		15	-0.5626316	-1.5329198	0.046925567	0.08598808	0.992	275	tags=40%, list=12%, signal=45%	
GO:0005622	GO:0005622		22	-0.50295573	-1.5288298	0.046623792	0.086407475	0.992	482	tags=41%, list=22%, signal=52%	
GO:0006811	GO:0006811		55	-0.41178495	-1.5160958	0.014534884	0.093356155	0.993	522	tags=36%, list=23%, signal=46%	
GO:0016616	GO:0016616		31	-0.46289003	-1.4963063	0.03961965	0.106345035	0.996	457	tags=35%, list=21%, signal=44%	
GO:0043650	GO:0043650		18	-0.52988493	-1.4933506	0.04761905	0.10612027	0.996	326	tags=39%, list=15%, signal=45%	
GO:0098660	GO:0098660		35	-0.44017974	-1.4572449	0.05392912	0.13448498	1.0	606	tags=46%, list=27%, signal=62%	
GO:0006006	GO:0006006		15	-0.5322098	-1.4402341	0.06934307	0.14894983	1.0	683	tags=73%, list=31%, signal=105%	
GO:0015075	GO:0015075		37	-0.42212746	-1.4119103	0.047256097	0.17727661	1.0	574	tags=41%, list=26%, signal=54%	
GO:0008324	GO:0008324		39	-0.41827103	-1.4101479	0.07511737	0.17570135	1.0	482	tags=36%, list=22%, signal=45%	
GO:0022804	GO:0022804		81	-0.36216852	-1.4077669	0.03338171	0.17483106	1.0	522	tags=35%, list=23%, signal=44%	
GO:0016020	GO:0016020		23	-0.462958	-1.4005791	0.08760331	0.18042144	1.0	482	tags=48%, list=22%, signal=60%	
GO:0098796	GO:0098796		23	-0.462958	-1.3984222	0.08877722	0.17956397	1.0	482	tags=48%, list=22%, signal=60%	
GO:0006783	GO:0006783		15	-0.5047491	-1.355827	0.11149228	0.2332637	1.0	815	tags=53%, list=37%, signal=84%	
GO:0006778	GO:0006778		17	-0.4681377	-1.3376877	0.11494253	0.25678962	1.0	815	tags=53%, list=37%, signal=83%	
GO:0015318	GO:0015318		26	-0.42863774	-1.3167361	0.102564104	0.284904	1.0	622	tags=58%, list=28%, signal=79%	
GO:0032991	GO:0032991		121	-0.31026173	-1.3044872	0.061813187	0.3013897	1.0	482	tags=29%, list=22%, signal=35%	
GO:0006091	GO:0006091		29	-0.40390047	-1.2867736	0.13586098	0.32756832	1.0	683	tags=62%, list=31%, signal=88%	
GO:0006812	GO:0006812		48	-0.35657609	-1.2750474	0.12480499	0.34473032	1.0	482	tags=31%, list=22%, signal=39%	
GO:1902494	GO:1902494		36	-0.38110152	-1.2735701	0.13567074	0.34192714	1.0	371	tags=25%, list=17%, signal=30%	
GO:0033013	GO:0033013		19	-0.43882704	-1.26443	0.17298187	0.35478234	1.0	815	tags=47%, list=37%, signal=74%	
GO:0015291	GO:0015291		36	-0.37322825	-1.2610557	0.14461538	0.3558033	1.0	575	tags=33%, list=26%, signal=44%	
GO:0006779	GO:0006779		16	-0.44876066	-1.2561152	0.18257956	0.3603796	1.0	815	tags=50%, list=37%, signal=78%	
GO:0016301	GO:0016301		89	-0.311721	-1.2395042	0.13199426	0.38856035	1.0	405	tags=26%, list=18%, signal=30%	
GO:0034220	GO:0034220		46	-0.3500413	-1.2273399	0.16666667	0.40755463	1.0	522	tags=35%, list=23%, signal=45%	
GO:0016772	GO:0016772		147	-0.279921	-1.201434	0.13032258	0.46191105	1.0	358	tags=21%, list=16%, signal=23%	
GO:0033014	GO:0033014		18	-0.416998	-1.1917071	0.24744028	0.47861317	1.0	815	tags=44%, list=37%, signal=70%	
GO:0006351	GO:0006351		31	-0.3627342	-1.1914802	0.23137876	0.47208455	1.0	277	tags=26%, list=12%, signal=29%	
GO:0006260	GO:0006260		36	-0.34945422	-1.1852617	0.23410852	0.4803159	1.0	317	tags=25%, list=14%, signal=29%	
GO:0006096	GO:0006096		19	-0.40345994	-1.1787941	0.23887974	0.48933518	1.0	683	tags=63%, list=31%, signal=90%	
GO:0044238	GO:0044238		439	-0.2461979	-1.1783199	0.10348707	0.4833783	1.0	548	tags=27%, list=25%, signal=29%	
GO:0006082	GO:0006082		29	-0.37015307	-1.1737684	0.23482428	0.48743796	1.0	405	tags=31%, list=18%, signal=37%	
GO:0070279	GO:0070279		25	-0.3789603	-1.1730311	0.24143556	0.48231018	1.0	635	tags=36%, list=29%, signal=50%	
GO:1901681	GO:1901681		16	-0.41590023	-1.1663338	0.25123966	0.49220178	1.0	340	tags=25%, list=15%, signal=29%	
GO:0016835	GO:0016835		25	-0.37375042	-1.1619896	0.25373134	0.49628535	1.0	387	tags=36%, list=17%, signal=43%	
GO:0030170	GO:0030170		25	-0.3789603	-1.1576498	0.27344993	0.5003243	1.0	635	tags=36%, list=29%, signal=50%	
GO:0016829	GO:0016829		70	-0.29587907	-1.152588	0.20028819	0.5065517	1.0	531	tags=31%, list=24%, signal=40%	
GO:0032774	GO:0032774		35	-0.33885914	-1.1476145	0.25955415	0.5126788	1.0	277	tags=23%, list=12%, signal=26%	
GO:0071702	GO:0071702		61	-0.30763483	-1.1391863	0.23308271	0.52706856	1.0	351	tags=26%, list=16%, signal=30%	
GO:0006355	GO:0006355		97	-0.2751991	-1.123161	0.23862068	0.5613343	1.0	488	tags=31%, list=22%, signal=38%	
GO:0050789	GO:0050789		24	-0.36267936	-1.1173106	0.30269414	0.56979233	1.0	238	tags=17%, list=11%, signal=18%	
GO:0006090	GO:0006090		21	-0.37406984	-1.1136342	0.32419354	0.5724689	1.0	683	tags=57%, list=31%, signal=82%	
GO:0005575	GO:0005575		112	-0.26571617	-1.1094513	0.2612859	0.5763429	1.0	482	tags=26%, list=22%, signal=31%	
GO:0022857	GO:0022857		137	-0.2581032	-1.1073045	0.26254827	0.5744967	1.0	280	tags=20%, list=13%, signal=21%	
GO:2001141	GO:2001141		98	-0.27337098	-1.0999666	0.28395063	0.58708084	1.0	488	tags=31%, list=22%, signal=37%	
GO:0016310	GO:0016310		85	-0.2717878	-1.0823445	0.31643835	0.6271371	1.0	405	tags=24%, list=18%, signal=28%	
GO:0005515	GO:0005515		16	-0.3887952	-1.0817554	0.3570248	0.6212294	1.0	742	tags=63%, list=33%, signal=93%	
GO:0008237	GO:0008237		18	-0.36865273	-1.0695629	0.3607908	0.6481801	1.0	148	tags=17%, list=7%, signal=18%	
GO:0051604	GO:0051604		22	-0.35628515	-1.0591373	0.37810946	0.6694216	1.0	654	tags=41%, list=29%, signal=57%	
GO:0051287	GO:0051287		23	-0.35220805	-1.0576564	0.3936877	0.6659668	1.0	725	tags=43%, list=33%, signal=64%	
GO:0005488	GO:0005488		95	-0.26242408	-1.057098	0.35428572	0.66009766	1.0	789	tags=44%, list=36%, signal=66%	
GO:0010468	GO:0010468		103	-0.261887	-1.055417	0.3523677	0.6575749	1.0	305	tags=21%, list=14%, signal=24%	
GO:0000041	GO:0000041		34	-0.31479666	-1.0543997	0.37597504	0.65310585	1.0	749	tags=50%, list=34%, signal=74%	
GO:0006810	GO:0006810		225	-0.230108	-1.0287107	0.3970588	0.71468353	1.0	403	tags=21%, list=18%, signal=23%	
GO:0005215	GO:0005215		129	-0.24406701	-1.0233574	0.42536327	0.72220206	1.0	280	tags=19%, list=13%, signal=21%	
GO:0043168	GO:0043168		108	-0.24676594	-1.0225596	0.41586867	0.7167796	1.0	675	tags=33%, list=30%, signal=46%	
GO:0043167	GO:0043167		111	-0.24632148	-1.0134087	0.4265928	0.73466694	1.0	675	tags=33%, list=30%, signal=45%	
GO:0015267	GO:0015267		15	-0.3702681	-1.0127763	0.44674087	0.7288715	1.0	482	tags=47%, list=22%, signal=59%	
GO:0022803	GO:0022803		15	-0.3702681	-1.011328	0.45958796	0.7253522	1.0	482	tags=47%, list=22%, signal=59%	
GO:0140110	GO:0140110		54	-0.2703083	-1.004351	0.44545454	0.7372178	1.0	305	tags=24%, list=14%, signal=27%	
GO:0003700	GO:0003700		52	-0.27483925	-0.9945519	0.46596065	0.7563764	1.0	305	tags=25%, list=14%, signal=28%	
GO:0098797	GO:0098797		15	-0.36026666	-0.9934908	0.47619048	0.7518022	1.0	366	tags=33%, list=16%, signal=40%	
GO:0009991	GO:0009991		15	-0.36282957	-0.99288434	0.46921796	0.7459418	1.0	713	tags=53%, list=32%, signal=78%	
GO:0051539	GO:0051539		27	-0.3141812	-0.9912846	0.45469522	0.7431302	1.0	387	tags=37%, list=17%, signal=44%	
GO:0005886	GO:0005886		15	-0.36026666	-0.98529977	0.47546533	0.75196904	1.0	366	tags=33%, list=16%, signal=40%	
GO:1902495	GO:1902495		15	-0.36026666	-0.98300916	0.46600333	0.75079495	1.0	366	tags=33%, list=16%, signal=40%	
GO:0098533	GO:0098533		15	-0.36026666	-0.97325057	0.49421486	0.7689061	1.0	366	tags=33%, list=16%, signal=40%	
GO:0004527	GO:0004527		18	-0.3372541	-0.9705251	0.5128645	0.7687762	1.0	666	tags=44%, list=30%, signal=63%	
GO:0043604	GO:0043604		21	-0.33051777	-0.97023344	0.52238804	0.7623665	1.0	500	tags=29%, list=23%, signal=37%	
GO:0043190	GO:0043190		15	-0.36026666	-0.9628545	0.49666667	0.77457035	1.0	366	tags=33%, list=16%, signal=40%	
GO:1990351	GO:1990351		15	-0.36026666	-0.9626735	0.52272725	0.7680478	1.0	366	tags=33%, list=16%, signal=40%	
GO:0016830	GO:0016830		23	-0.3166299	-0.9557319	0.5379538	0.77902824	1.0	287	tags=22%, list=13%, signal=25%	
GO:0009072	GO:0009072		15	-0.35409895	-0.95559573	0.502693	0.7724728	1.0	623	tags=47%, list=28%, signal=64%	
GO:0015675	GO:0015675		25	-0.3038545	-0.9480423	0.52960527	0.7844632	1.0	789	tags=52%, list=36%, signal=80%	
GO:0016836	GO:0016836		19	-0.32912332	-0.9458962	0.5415282	0.7832122	1.0	387	tags=37%, list=17%, signal=44%	
GO:0006807	GO:0006807		249	-0.20609505	-0.9382849	0.62485063	0.7955844	1.0	393	tags=20%, list=18%, signal=21%	
GO:0051540	GO:0051540		38	-0.26872414	-0.93182707	0.5689655	0.8047685	1.0	387	tags=34%, list=17%, signal=41%	
GO:0051536	GO:0051536		38	-0.26872414	-0.925315	0.57345974	0.81383944	1.0	387	tags=34%, list=17%, signal=41%	
GO:0007154	GO:0007154		23	-0.30036107	-0.9116314	0.58361775	0.841323	1.0	713	tags=48%, list=32%, signal=70%	
GO:0006796	GO:0006796		108	-0.21487175	-0.885097	0.7191316	0.8976575	1.0	405	tags=19%, list=18%, signal=23%	
GO:1901566	GO:1901566		170	-0.20147632	-0.87301755	0.7437582	0.91846037	1.0	546	tags=26%, list=25%, signal=32%	
GO:0019843	GO:0019843		43	-0.24541952	-0.85373	0.7049689	0.9550592	1.0	754	tags=44%, list=34%, signal=66%	
GO:0006418	GO:0006418		20	-0.28432387	-0.8501887	0.6583748	0.95513725	1.0	837	tags=45%, list=38%, signal=72%	
GO:0043039	GO:0043039		20	-0.2843239	-0.84973156	0.6875	0.94846463	1.0	837	tags=45%, list=38%, signal=72%	
GO:0004175	GO:0004175		24	-0.280295	-0.84046376	0.6867863	0.9611793	1.0	148	tags=13%, list=7%, signal=13%	
GO:0051716	GO:0051716		21	-0.28179085	-0.8388146	0.70230263	0.95699376	1.0	713	tags=48%, list=32%, signal=69%	
GO:0016740	GO:0016740		334	-0.17716981	-0.82767355	0.9030787	0.9724415	1.0	405	tags=17%, list=18%, signal=18%	
GO:0043169	GO:0043169		294	-0.17515789	-0.81375045	0.9301775	0.9927903	1.0	457	tags=19%, list=21%, signal=21%	
GO:1901565	GO:1901565		23	-0.2668897	-0.81360275	0.74453783	0.985405	1.0	27	tags=9%, list=1%, signal=9%	
GO:0051234	GO:0051234		206	-0.18189351	-0.8111881	0.8892944	0.9823335	1.0	526	tags=23%, list=24%, signal=28%	
GO:0050896	GO:0050896		55	-0.22241962	-0.805627	0.8103448	0.98525965	1.0	713	tags=40%, list=32%, signal=57%	
GO:0044281	GO:0044281		147	-0.18492211	-0.79022986	0.8888889	1.0	1.0	582	tags=24%, list=26%, signal=30%	
GO:0006793	GO:0006793		121	-0.1863455	-0.7797419	0.8965517	1.0	1.0	405	tags=17%, list=18%, signal=20%	
GO:0016788	GO:0016788		59	-0.20186542	-0.75372946	0.86023057	1.0	1.0	317	tags=14%, list=14%, signal=15%	
GO:0016780	GO:0016780		15	-0.27474663	-0.7485387	0.8319328	1.0	1.0	350	tags=13%, list=16%, signal=16%	
GO:0030554	GO:0030554		307	-0.16116881	-0.7467514	0.9860465	1.0	1.0	749	tags=35%, list=34%, signal=45%	
GO:0043603	GO:0043603		36	-0.22265604	-0.746663	0.8564743	1.0	1.0	500	tags=22%, list=23%, signal=28%	
GO:0006164	GO:0006164		42	-0.21575597	-0.7416341	0.8657188	1.0	1.0	703	tags=40%, list=32%, signal=58%	
GO:0004812	GO:0004812		21	-0.24762718	-0.73277	0.84602916	1.0	1.0	837	tags=43%, list=38%, signal=68%	
GO:0016875	GO:0016875		21	-0.24762718	-0.7271675	0.8635634	1.0	1.0	837	tags=43%, list=38%, signal=68%	
GO:0009058	GO:0009058		428	-0.15209652	-0.71938634	0.9954751	1.0	1.0	393	tags=17%, list=18%, signal=16%	
GO:0030001	GO:0030001		58	-0.19471048	-0.7071635	0.92979944	1.0	1.0	749	tags=38%, list=34%, signal=56%	
GO:0046872	GO:0046872		292	-0.15436621	-0.7043819	0.99638116	1.0	1.0	457	tags=18%, list=21%, signal=19%	
GO:0006281	GO:0006281		42	-0.19899257	-0.7022146	0.922956	1.0	1.0	337	tags=17%, list=15%, signal=19%	
GO:0000160	GO:0000160		32	-0.21337153	-0.69340974	0.9153094	1.0	1.0	517	tags=28%, list=23%, signal=36%	
GO:0140096	GO:0140096		76	-0.18014966	-0.69120276	0.96732956	1.0	1.0	148	tags=9%, list=7%, signal=10%	
GO:0035556	GO:0035556		33	-0.20556493	-0.6861931	0.9150228	1.0	1.0	517	tags=27%, list=23%, signal=35%	
GO:0007165	GO:0007165		33	-0.20556487	-0.68597645	0.9285714	1.0	1.0	517	tags=27%, list=23%, signal=35%	
GO:0006974	GO:0006974		42	-0.19899264	-0.6781917	0.9501608	1.0	1.0	337	tags=17%, list=15%, signal=19%	
GO:0016746	GO:0016746		60	-0.17727941	-0.6659718	0.96700144	1.0	1.0	452	tags=22%, list=20%, signal=26%	
GO:0032787	GO:0032787		56	-0.1806475	-0.66338515	0.9531722	1.0	1.0	613	tags=29%, list=28%, signal=38%	
GO:0033554	GO:0033554		31	-0.19817024	-0.6520411	0.9464567	1.0	1.0	337	tags=16%, list=15%, signal=19%	
GO:0140535	GO:0140535		17	-0.23210418	-0.64750963	0.919598	1.0	1.0	722	tags=35%, list=32%, signal=52%	
GO:0006163	GO:0006163		45	-0.18218662	-0.6466122	0.9657228	1.0	1.0	703	tags=38%, list=32%, signal=54%	
GO:0097367	GO:0097367		15	-0.239168	-0.6454344	0.907131	1.0	1.0	179	tags=13%, list=8%, signal=14%	
GO:0044283	GO:0044283		47	-0.17820594	-0.64130497	0.9582734	0.996405	1.0	704	tags=28%, list=32%, signal=40%	
GO:0009260	GO:0009260		42	-0.17989974	-0.6293491	0.9691358	0.99609387	1.0	703	tags=38%, list=32%, signal=55%	
GO:0016874	GO:0016874		84	-0.1575072	-0.62216496	0.99425286	0.99285394	1.0	848	tags=46%, list=38%, signal=72%	
GO:0016051	GO:0016051		15	-0.22812441	-0.61128616	0.94009984	0.99098647	1.0	355	tags=27%, list=16%, signal=32%	
GO:0006865	GO:0006865		15	-0.21294945	-0.5805639	0.96644294	0.99501044	1.0	547	tags=27%, list=25%, signal=35%	
GO:0000287	GO:0000287		52	-0.14956605	-0.5498524	0.9969325	0.9957811	1.0	707	tags=31%, list=32%, signal=44%	
GO:0046943	GO:0046943		15	-0.19013295	-0.5181761	0.97833335	0.99405307	1.0	221	tags=13%, list=10%, signal=15%	
