NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0044248	GO:0044248		15	-0.3370844	-0.9538998	0.49186993	0.7114213	1.0	246	tags=27%, list=11%, signal=30%	
GO:0051604	GO:0051604		22	-0.2945322	-0.93755376	0.5494737	0.7481023	1.0	516	tags=41%, list=23%, signal=53%	
GO:0140101	GO:0140101		44	-0.24492761	-0.9316133	0.564	0.7582821	1.0	651	tags=43%, list=29%, signal=60%	
GO:0008270	GO:0008270		48	-0.24452369	-0.9270476	0.59117085	0.7651397	1.0	600	tags=38%, list=27%, signal=50%	
GO:0044237	GO:0044237		240	-0.18572134	-0.9246747	0.7080868	0.7664738	1.0	246	tags=13%, list=11%, signal=13%	
GO:0009168	GO:0009168		19	-0.30488488	-0.91767895	0.5796813	0.7791155	1.0	385	tags=37%, list=17%, signal=44%	
GO:0016051	GO:0016051		15	-0.32752395	-0.9135752	0.56287426	0.78433776	1.0	696	tags=60%, list=31%, signal=87%	
GO:0033013	GO:0033013		19	-0.29603672	-0.9099156	0.59765625	0.78871816	1.0	1015	tags=63%, list=46%, signal=115%	
GO:0015399	GO:0015399		34	-0.25614497	-0.902476	0.6243094	0.80175173	1.0	705	tags=53%, list=32%, signal=76%	
GO:1901135	GO:1901135		74	-0.21690354	-0.9018975	0.65148515	0.79840714	1.0	322	tags=19%, list=14%, signal=21%	
GO:0016763	GO:0016763		17	-0.29707983	-0.90072125	0.597166	0.7966839	1.0	347	tags=24%, list=16%, signal=28%	
GO:0072521	GO:0072521		31	-0.25734958	-0.891742	0.6297071	0.8127585	1.0	389	tags=32%, list=18%, signal=39%	
GO:0008757	GO:0008757		27	-0.26748154	-0.888778	0.62620425	0.8145041	1.0	463	tags=26%, list=21%, signal=32%	
GO:0033014	GO:0033014		18	-0.2956887	-0.8858303	0.62828285	0.81647384	1.0	947	tags=56%, list=43%, signal=96%	
GO:0016810	GO:0016810		40	-0.24049687	-0.877111	0.67184466	0.83169043	1.0	59	tags=10%, list=3%, signal=10%	
GO:0017111	GO:0017111		103	-0.19694583	-0.86917794	0.75951904	0.8438599	1.0	714	tags=41%, list=32%, signal=57%	
GO:0008094	GO:0008094		21	-0.27703506	-0.85424674	0.6946721	0.87148523	1.0	902	tags=52%, list=41%, signal=87%	
GO:0022613	GO:0022613		24	-0.25328636	-0.8274083	0.7472325	0.92119384	1.0	581	tags=33%, list=26%, signal=45%	
GO:0140657	GO:0140657		118	-0.18512033	-0.8231602	0.8603239	0.9241412	1.0	714	tags=40%, list=32%, signal=56%	
GO:0042254	GO:0042254		25	-0.25021285	-0.81703043	0.7387755	0.9301739	1.0	581	tags=32%, list=26%, signal=43%	
GO:0006631	GO:0006631		20	-0.26516593	-0.8148103	0.7299413	0.929102	1.0	263	tags=15%, list=12%, signal=17%	
GO:0009127	GO:0009127		16	-0.2819647	-0.81420517	0.7001934	0.9250397	1.0	385	tags=38%, list=17%, signal=45%	
GO:0000287	GO:0000287		52	-0.20847216	-0.8050953	0.8071279	0.93569803	1.0	810	tags=48%, list=36%, signal=74%	
GO:0055085	GO:0055085		160	-0.16895968	-0.7932135	0.9450317	0.95063645	1.0	465	tags=21%, list=21%, signal=25%	
GO:0042626	GO:0042626		30	-0.23082346	-0.7909686	0.8011928	0.9489224	1.0	643	tags=47%, list=29%, signal=65%	
GO:0009156	GO:0009156		19	-0.26282793	-0.79023063	0.77431905	0.94504315	1.0	385	tags=32%, list=17%, signal=38%	
GO:0006629	GO:0006629		44	-0.21090218	-0.7842441	0.81996083	0.9492857	1.0	470	tags=23%, list=21%, signal=28%	
GO:0016746	GO:0016746		60	-0.19191974	-0.77534765	0.87025946	0.95731837	1.0	275	tags=17%, list=12%, signal=19%	
GO:0016836	GO:0016836		19	-0.25398368	-0.77364916	0.7758285	0.95466495	1.0	767	tags=47%, list=35%, signal=72%	
GO:1901566	GO:1901566		170	-0.16222388	-0.7733438	0.95594716	0.9500941	1.0	744	tags=36%, list=33%, signal=50%	
GO:0006865	GO:0006865		15	-0.26910323	-0.76740164	0.7645875	0.95376736	1.0	160	tags=13%, list=7%, signal=14%	
GO:0030001	GO:0030001		58	-0.1922092	-0.7582793	0.89419085	0.9612511	1.0	778	tags=43%, list=35%, signal=65%	
GO:1901657	GO:1901657		15	-0.2634057	-0.7467542	0.80725193	0.9704082	1.0	270	tags=20%, list=12%, signal=23%	
GO:0008168	GO:0008168		38	-0.20275457	-0.7360302	0.87140113	0.978023	1.0	600	tags=32%, list=27%, signal=43%	
GO:0006364	GO:0006364		21	-0.23880315	-0.7331019	0.8362235	0.97619706	1.0	354	tags=24%, list=16%, signal=28%	
GO:0016879	GO:0016879		38	-0.19532183	-0.71699035	0.90234375	0.98815686	1.0	385	tags=21%, list=17%, signal=25%	
GO:0016811	GO:0016811		23	-0.22552058	-0.71207756	0.8935743	0.98782265	1.0	59	tags=9%, list=3%, signal=9%	
