TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0006396	"RNA processing"	1.8402382	6.086076735055201	4.055292831628201	0.405738763774065	0.33638942	null
GO:0015074	"DNA integration"	1.8905135	5.408253536802356	0.8515255461322639	0.5892183673249352	0.00963195	null
GO:0032196	"transposition"	1.975995	5.140319451670128	0.4594752776961755	0.9796300124756819	0	null
