TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0006396	"RNA processing"	1.95272112277462	6.086076735055201	4.055292831628201	0.20379820935783893	0	null
GO:0009451	"RNA modification"	1.90896576055576	5.789904901949006	2.050454036972228	0.28657888105778645	0.48773393	null
